page_num,block_num,line_num,text,font_size,font_name,is_bold,is_italic,is_superscript,position_x,position_y,line_width,line_height,page_width,page_height,char_count,word_count,horizontal_position,relative_x,relative_y,distance_from_left,distance_from_right,distance_from_top,distance_from_bottom,is_all_caps,is_title_case,has_numbers,starts_with_number,space_above,space_below,font_size_ratio,is_largest_font,is_above_avg_font,preservation_reason
1,1,0,Mission Statement: To provide PTHSD high school students with the opportunity to,14.005849838256836,Sniglet-Regular,False,False,False,80.32749938964844,88.69420623779297,433.89845275878906,17.437286376953125,612.0,792.0,80,12,left,0.13125408397001379,0.11198763413862749,80.32749938964844,97.7740478515625,88.69420623779297,703.305793762207,False,False,False,False,23.317405700683594,2.6149673461914062,0.5000800539531637,False,True,font_ratio
1,1,1,"concentrate their studies, beyond those required in high school, in the areas of science,",12.004799842834473,Calibri,False,False,False,80.3275146484375,108.7464599609375,427.18963623046875,12.004798889160156,612.0,792.0,89,14,left,0.13125410890267566,0.137306136314315,80.3275146484375,104.48284912109375,108.7464599609375,683.2535400390625,False,False,False,False,2.6149673461914062,2.2508773803710938,0.42863239449444007,False,True,font_ratio
1,1,2,"technology, engineering, and mathematics, and expose students to relevant real world",12.004799842834473,Calibri,False,False,False,80.3275146484375,123.00213623046875,422.71319580078125,12.004806518554688,612.0,792.0,84,11,left,0.13125410890267566,0.15530572756372316,80.3275146484375,108.95928955078125,123.00213623046875,668.9978637695312,False,False,False,False,2.2508773803710938,2.2508697509765625,0.42863239449444007,False,True,font_ratio
1,1,3,"experiences through project work, conferences and presentations to enhance their high school",12.004799842834473,Calibri,False,False,False,80.3275146484375,137.2578125,463.47540283203125,12.004806518554688,612.0,792.0,92,12,left,0.13125410890267566,0.17330531881313133,80.3275146484375,68.19708251953125,137.2578125,654.7421875,False,False,False,False,2.2508697509765625,2.2508697509765625,0.42863239449444007,False,True,font_ratio
1,1,4,experience.,12.004799842834473,Calibri,False,False,False,80.3275146484375,151.51348876953125,59.219696044921875,12.004806518554688,612.0,792.0,11,1,left,0.13125410890267566,0.19130491006253947,80.3275146484375,472.4527893066406,151.51348876953125,640.4865112304688,False,False,False,False,2.2508697509765625,274.65708923339844,0.42863239449444007,False,True,font_ratio
1,2,0,PATHWAY OPTIONS,15.308159828186035,Sniglet-Regular,False,False,False,240.17869567871094,438.1753845214844,124.96055603027344,19.058685302734375,612.0,792.0,15,2,middle,0.3924488491482205,0.5532517481331873,240.17869567871094,246.86074829101562,438.1753845214844,353.8246154785156,True,False,False,False,274.65708923339844,10.5205078125,0.5465791423732487,False,True,font_ratio
1,3,0,REGULAR PATHWAY,15.310199737548828,Calibri-Bold,True,False,False,117.1802978515625,467.75457763671875,124.91592407226562,15.3101806640625,612.0,792.0,15,2,left,0.19147107492085375,0.5905992141877762,117.1802978515625,369.9037780761719,467.75457763671875,324.24542236328125,True,False,False,False,10.5205078125,19.521240234375,0.5466519775097085,False,True,font_ratio
1,5,0,DISTINCTION PATHWAY,15.310199737548828,Calibri-Bold,True,False,False,351.7226867675781,467.75457763671875,147.7740478515625,15.3101806640625,612.0,792.0,19,2,middle,0.5747102724960427,0.5905992141877762,351.7226867675781,112.50326538085938,467.75457763671875,324.24542236328125,True,False,False,False,-194.43798828125,1.509918212890625,0.5466519775097085,False,True,font_ratio
1,6,0,Goals:,14.011449813842773,Sniglet-Regular,False,False,False,45.41230010986328,182.6382598876953,36.69598388671875,17.444259643554688,612.0,792.0,6,1,left,0.07420310475467856,0.2306038634945648,45.41230010986328,529.891716003418,182.6382598876953,609.3617401123047,False,True,False,False,-569.6150360107422,10.88629150390625,0.5002800015554507,False,True,font_ratio
1,7,0,"• Inspire keen interest in mathematics, science, engineering, and",11.508949279785156,ArialMT,False,False,False,41.384498596191406,210.96881103515625,300.01546478271484,11.809555053710938,612.0,792.0,65,9,left,0.0676217297323389,0.2663747614080256,41.384498596191406,270.60003662109375,210.96881103515625,581.0311889648438,False,False,False,False,10.88629150390625,2.0018463134765625,0.4109280081711557,False,False,font_ratio
